language_id,word_form,concept_id,concept_number,eng_word_form,semantic_domain
hin,ख़तम होना,enden::V,684,end,Time
hin,बदलना,wechseln::V,685,change,Spatial relations
hin,चढ़ना,aufgehen[Sonne]::V,686,rise,The physical world
hin,उदित होना,aufgehen[Sonne]::V,686,rise,The physical world
hin,अस्त हो जाना,untergehen[Sonne]::V,687,set,The physical world
hin,रोशनी देना,scheinen[Sonne]::V,688,shine,Sense perception
hin,गरजना,donnern::V,689,thunder,The physical world
hin,चलना,wehen::V,690,blow,Motion
hin,बहना,strömen::V,691,stream,Spatial relations
hin,प्रवाहित होना,strömen::V,691,stream,Spatial relations
hin,बहना,fließen::V,692,flow,Motion
hin,प्रवाहित होना,fließen::V,692,flow,Motion
hin,घूमना,sich drehen::V,693,revolve,Motion
hin,हिलना,schwanken::V,694,sway,Motion
hin,हिलना,schwingen::V,695,swing,Basic actions and technology
hin,गिरना,fallen::V,696,fall,Motion
hin,जलना,brennen::V,697,burn,The physical world
hin,धुआँ उड़ाना,rauchen::V,698,smoke,Basic actions and technology
hin,बरसना,regnen::V,699,rain,The physical world
hin,जमना,gefrieren::V,700,freeze,The physical world
hin,गलना,tauen::V,701,thaw,Basic actions and technology
hin,पिघलना,tauen::V,701,thaw,Basic actions and technology
hin,गलना,schmelzen::V,702,melt,The physical world
hin,पिघलना,schmelzen::V,702,melt,The physical world
hin,सूखना,trocknen::V,703,dry,Basic actions and technology
hin,उबलना,sieden::V,704,boil,Food and drink
hin,गलना,faulen::V,705,rot,Food and drink
hin,सड़ना,faulen::V,705,rot,Food and drink
hin,गलना,verfaulen::V,706,decay,Food and drink
hin,सड़ना,verfaulen::V,706,decay,Food and drink
hin,फटना,reißen::V,707,snap,Basic actions and technology
hin,डूबना,versinken::V,708,sink,Basic actions and technology
hin,बीतना,vergehen::V,709,pass,Time
hin,गुज़रना,vergehen::V,709,pass,Time
hin,दिखाई देना,erscheinen::V,710,appear,Basic actions and technology
hin,ग़ायब होना,verschwinden::V,711,disappear,Motion
hin,घटना,sinken::V,712,drop,Motion
hin,उतरना,sinken::V,712,drop,Motion
hin,घटना,abnehmen::V,713,decrease,Basic actions and technology
hin,बढ़ना,zunehmen::V,714,increase,Basic actions and technology
hin,बढ़ना,steigen::V,715,rise,The physical world
hin,उगना,wachsen::V,716,grow,Spatial relations
hin,चमकना,glänzen::V,717,shine,The physical world
hin,जगमगाना,funkeln::V,718,sparkle,Basic actions and technology
hin,टिमटिमाना,funkeln::V,718,sparkle,Basic actions and technology
hin,शोर मचाना,lärmen::V,719,be noisy,Basic actions and technology
hin,बजना,läuten::V,720,chime,Modern world
hin,बजना,klingeln::V,721,ring,Modern world
hin,झनझनाना,klirren::V,722,tinkle,Basic actions and technology
hin,साँय-साँय करना,brausen::V,723,roar,Basic actions and technology
hin,सरसराना,rauschen::V,724,rustle,Basic actions and technology
hin,बजना,klingen::V,725,sound,Basic actions and technology
hin,भौंकना,bellen::V,726,bark,Animals
hin,गुर्राना,heulen::V,727,howl,Speech and language
hin,फूँकना,blasen::V,728,blow,Basic actions and technology
hin,सीटी देना,pfeifen::V,729,whistle,Speech and language
hin,चिल्लाना,schreien::V,730,shout,Speech and language
hin,कराहना,stöhnen::V,731,groan,Emotions and values
hin,आहें भरना,stöhnen::V,731,groan,Emotions and values
hin,काँपना,zittern::V,732,tremble,The body
hin,जीना,leben::V,733,be alive,The body
hin,पैदा होना,geboren werden::V,734,be born,The body
hin,साँस लेना,atmen::V,735,breathe,The body
hin,पीना,trinken::V,736,drink,Food and drink
hin,खाना,essen::V,737,eat,Food and drink
hin,निगलना,schlucken::V,738,swallow,Food and drink
hin,थकना,müde werden::V,739,get tired,The body
hin,उकताना,müde werden::V,739,get tired,The body
hin,सो जाना,einschlafen::V,740,fall asleep,The body
hin,सोना,schlafen::V,741,sleep,The body
hin,जागना,aufwachen::V,742,wake up,The body
hin,उठना,aufstehen::V,743,get up,Motion
hin,सुस्ताना,sich erholen::V,744,relax,The body
hin,आराम करना,sich erholen::V,744,relax,The body
hin,बीमार पड़ना,krank werden::V,745,fall ill,Basic actions and technology
hin,बीमार होना,krank sein::V,746,be ill,Basic actions and technology
hin,दुखना,schmerzen::V,747,ache,The body
hin,दर्द करना,schmerzen::V,747,ache,The body
hin,खाँसना,husten::V,748,cough,The body
hin,ठीक हो जाना,genesen::V,749,recover,The body
hin,स्वस्थ हो जाना,genesen::V,749,recover,The body
hin,मरना,sterben::V,750,die,The body
hin,मरना,umkommen::V,751,perish,Basic actions and technology
hin,चलना,sich bewegen::V,752,move,Basic actions and technology
hin,हिलना,sich bewegen::V,752,move,Basic actions and technology
hin,हिलना,sich rühren::V,753,budge,Motion
hin,उठना,sich erheben::V,754,stand up,Motion
hin,बैठना,sich setzen::V,755,sit down,Motion
hin,गिरना,hinfallen::V,756,tumble,Basic actions and technology
hin,चलना,laufen::V,757,walk,Motion
hin,क़दम जाना,schreiten::V,758,pace,Basic actions and technology
hin,सैर करना,spazierengehen::V,759,go for a walk,Basic actions and technology
hin,तेज़ी से जाना,eilen::V,760,rush,Motion
hin,शीघ्रता से चलना,eilen::V,760,rush,Motion
hin,जल्दी करना,sich beeilen::V,761,hurry,Time
hin,शीघ्रता करना,sich beeilen::V,761,hurry,Time
hin,बड़ी तेज़ी से चलना,sausen::V,762,dash,Motion
hin,भागना,rennen::V,763,run,Motion
hin,दौड़ना,rennen::V,763,run,Motion
hin,उछलना,springen::V,764,jump,Motion
hin,चढ़ना,klettern::V,765,climb,Motion
hin,झूलना,schaukeln::V,766,seesaw,Basic actions and technology
hin,रेंगना,kriechen::V,767,creep,Motion
hin,तैरना,schwimmen::V,768,swim,Motion
hin,डूबना,tauchen::V,769,dive,Motion
hin,खेना,rudern::V,770,row,Motion
hin,चप्पू चलाना,rudern::V,770,row,Motion
hin,चलना,fahren::V,771,drive,Motion
hin,यात्रा करना,fahren::V,771,drive,Motion
hin,उड़ना,fliegen::V,772,fly,Motion
hin,जाना,gehen::V,773,go,Motion
hin,चला जाना,weggehen::V,774,go away,Motion
hin,बाहर जाना,weggehen::V,774,go away,Motion
hin,छूटना,abfahren::V,775,depart,Motion
hin,रवाना होना,abfahren::V,775,depart,Motion
hin,रुकना,anhalten::V,776,stop,Basic actions and technology
hin,खड़ा होना,anhalten::V,776,stop,Basic actions and technology
hin,घुसना,hineingehen::V,777,go in,Motion
hin,अंदर जाना,hineingehen::V,777,go in,Motion
hin,प्रवेश करना,eintreten::V,778,enter,Motion
hin,आना,kommen::V,779,come,Motion
hin,पहुँचना,ankommen::V,780,arrive,Motion
hin,लौटना,zurückkommen::V,781,come back,Motion
hin,वापस आना,zurückkommen::V,781,come back,Motion
hin,रहना,bleiben::V,782,stay,Spatial relations
hin,रुकना,bleiben::V,782,stay,Spatial relations
hin,इंतज़ार करना,warten::V,783,wait,Motion
hin,प्रतीक्षा करना,erwarten::V,784,wait for,Motion
hin,ढूँढ़ना,suchen::V,785,seek,Possession
hin,ढूँढ़ना,suchen::V,785,look for,Possession
hin,पाना,finden::V,786,find,Possession
hin,ढूँढ़ निकालना,finden::V,786,find,Possession
hin,कोशिश करना,versuchen::V,787,try,Cognition
hin,तैयार करना,vorbereiten::V,788,prepare,Basic actions and technology
hin,प्यार करना,lieben::V,789,love,Emotions and values
hin,पसंद होना,mögen::V,790,like,Emotions and values
hin,हँसना,lachen::V,791,laugh,Emotions and values
hin,छूना,rühren::V,792,move,Basic actions and technology
hin,रोना,weinen::V,793,weep,Emotions and values
hin,गाली देना,schimpfen::V,794,grumble,Emotions and values
hin,चिढ़ना,sich ärgern::V,795,be annoyed,Emotions and values
hin,नाराज़ होना,sich ärgern::V,795,be annoyed,Emotions and values
hin,डरना,sich fürchten::V,796,be afraid,Emotions and values
hin,भय खाना,sich fürchten::V,796,be afraid,Emotions and values
hin,डरना से,fürchten::V,797,be afraid of,Emotions and values
hin,भय खाना से,fürchten::V,797,be afraid of,Emotions and values
hin,भागना,fliehen::V,798,flee,Motion
hin,निकल भागना,flüchten::V,799,escape,Basic actions and technology
hin,देखना,sehen::V,800,see,Sense perception
hin,देखना,anschauen::V,801,look at,Sense perception
hin,दृष्टि डालना पर,ansehen::V,802,watch,Basic actions and technology
hin,सुनना,hören::V,803,hear,Sense perception
hin,सुनना,zuhören::V,804,listen,Sense perception
hin,चखना,probieren::V,805,taste,Sense perception
hin,सूँघना,riechen::V,806,smell,Sense perception
hin,महसूस करना,fühlen::V,807,feel,Basic actions and technology
hin,लगना,scheinen::V,808,seem,Cognition
hin,दिखाई देना,zu sehen sein::V,809,show,Sense perception
hin,सुनना,vernehmen::V,810,hear,Sense perception
hin,ठंड लगना,frieren::V,811,be cold,The body
hin,सर्दी लगना,frieren::V,811,be cold,The body
hin,करना,tun::V,812,do,Basic actions and technology
hin,सकना,können::V,813,can,Basic actions and technology
hin,जानना,können::V,813,can,Basic actions and technology
hin,चाहना,wollen::V,814,want,Emotions and values
hin,शुरू करना,anfangen::V,815,start,Time
hin,ख़त्म करना,beenden::V,816,finish,Time
hin,समाप्त करना,beenden::V,816,finish,Time
hin,बंद जाना,aufhören::V,817,stop,Basic actions and technology
hin,समाप्त जाना,aufhören::V,817,stop,Basic actions and technology
hin,बनना,gelingen::V,818,succeed,Cognition
hin,अच्छा होना,gelingen::V,818,succeed,Cognition
hin,बन पड़ना,geraten::V,819,turn out,Cognition
hin,खोलना,öffnen::V,820,open,Spatial relations
hin,बंद करना,schließen::V,821,close,Spatial relations
hin,रखना,stellen::V,822,put,Spatial relations
hin,रखना,setzen::V,823,place,Motion
hin,बिठाना,setzen::V,823,place,Motion
hin,रखना,legen::V,824,lay,Basic actions and technology
hin,लिटाना,legen::V,824,lay,Basic actions and technology
hin,छूना,berühren::V,825,touch,Sense perception
hin,स्पर्श करना,berühren::V,825,touch,Sense perception
hin,बाँधना,verbinden::V,826,connect,Motion
hin,ढकना,bedecken::V,827,cover,Spatial relations
hin,लटकाना,aufhängen::V,828,hang up,Basic actions and technology
hin,जलाना,anzünden::V,829,light,The physical world
hin,उठाना,aufheben::V,830,pick up,Spatial relations
hin,पीछे छोड़ना,zurücklassen::V,831,leave,Motion
hin,खोना,verlieren::V,832,lose,Basic actions and technology
hin,गँवाना,verlieren::V,832,lose,Basic actions and technology
hin,गिराना,fallen lassen::V,833,drop,Basic actions and technology
hin,करना,machen::V,834,make,Basic actions and technology
hin,बनाना,machen::V,834,make,Basic actions and technology
hin,बनाना,herstellen::V,835,produce,Modern world
hin,तैयार करना,herstellen::V,835,produce,Modern world
hin,बनाना,bauen::V,836,build,Basic actions and technology
hin,निर्माण करना,bauen::V,836,build,Basic actions and technology
hin,मरम्मत करना,reparieren::V,837,mend,Basic actions and technology
hin,सुधारना,verbessern::V,838,improve,Basic actions and technology
hin,बदलना,ändern::V,839,alter,Spatial relations
hin,परीवर्तन करना,ändern::V,839,alter,Spatial relations
hin,खोदना,graben::V,840,dig,Agriculture and vegetation
hin,झुकाना,beugen::V,841,bow,Basic actions and technology
hin,झुकाना,biegen::V,842,bend,Basic actions and technology
hin,फेरना,drehen::V,843,spin,Motion
hin,घुमाना,drehen::V,843,spin,Motion
hin,पलटना,wenden::V,844,turn,Motion
hin,मोड़ना,wenden::V,844,turn,Motion
hin,घुमाना,umdrehen::V,845,turn around,Motion
hin,उठाना,heben::V,846,raise,Motion
hin,ऊँचा करना,heben::V,846,raise,Motion
hin,उठाना,hochheben::V,847,lift,Motion
hin,ऊपर को उठाना,hochheben::V,847,lift,Motion
hin,पकड़ना,ergreifen::V,848,seize,Possession
hin,हाथ में लेना,ergreifen::V,848,seize,Possession
hin,धरना,halten::V,849,hold,Possession
hin,पकड़ना,halten::V,849,hold,Possession
hin,दबाना,drücken::V,850,press,Basic actions and technology
hin,सरकाना,schieben::V,851,push,Motion
hin,खिसकाना,schieben::V,851,push,Motion
hin,खुरचना,kratzen::V,852,scrape,Food and drink
hin,खुजलाना,kratzen::V,852,scrape,Food and drink
hin,चाटना,lecken::V,853,lick,The body
hin,काटना,beißen::V,854,bite,The body
hin,तोड़ना,abreißen::V,855,tear off,Basic actions and technology
hin,काट करना,abschneiden::V,856,cut off,Basic actions and technology
hin,बाँधना,binden::V,857,tie,Basic actions and technology
hin,खोंसना,stecken::V,858,stick,Motion
hin,तोड़ना,brechen::V,859,break,Basic actions and technology
hin,खटखटाना,klopfen::V,860,knock,Motion
hin,ठोकना,hauen::V,861,hit,Basic actions and technology
hin,चिपकाना,kleben::V,862,glue,Motion
hin,घिसना,reiben::V,863,rub,Basic actions and technology
hin,रगड़ना,reiben::V,863,rub,Basic actions and technology
hin,लगाना,streichen::V,864,spread,Basic actions and technology
hin,तेज़ करना,schleifen::V,865,grind,Basic actions and technology
hin,कतरना,schneiden::V,866,cut,Basic actions and technology
hin,झकझोरना,rütteln::V,867,jolt,Motion
hin,हिलाना,schütteln::V,868,shake,Motion
hin,घुमाना,schwenken::V,869,swing,Basic actions and technology
hin,उँडेलना,schütten::V,870,pour,Basic actions and technology
hin,भरना,füllen::V,871,fill,Quantity
hin,ठूसना,füllen::V,871,fill,Quantity
hin,लपेटना,einwickeln::V,872,wrap,Motion
